lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 112,0.021771670192523126,0.012108611864936567,0.007005031572952303,0.0059984157094195014,0.004847911364634849
lag 113,0.02235028302460308,0.01078192086325944,0.007663683200726103,0.0058865894703845015,0.0045437023074703774
lag 114,0.01940502836101764,0.011081428884121976,0.007669981937674955,0.005633943293126028,0.004729558675370191
lag 115,0.020301353207002208,0.01155520682974091,0.0074408922716738025,0.00540596630199789,0.0043718074825686536
lag 116,0.019983828063241366,0.011128058839674198,0.008089633612538887,0.006083292860390932,0.0048775994558830525
lag 117,0.022372689086378007,0.011351868835853198,0.008143645597996768,0.005601866359639152,0.004511278139097826
lag 118,0.019398122386301574,0.011268541694660388,0.007257672778102037,0.006205021852185089,0.004802827204558488
lag 119,0.020723332494347615,0.010506281278071582,0.007708517287825652,0.005581924012615733,0.004591224223779633
lag 120,0.01802995529721816,0.01086475915887911,0.007190249511223661,0.005624162865907728,0.00440071887135478
lag 121,0.019310081850357257,0.010305482830039547,0.007510056592560771,0.005481816274968551,0.004682273799272804
lag 122,0.021242288792489322,0.011064586337680348,0.007218778669362865,0.005703798797600581,0.004683712574646293
lag 123,0.018288221782563507,0.011556779820459296,0.007927076203519344,0.006152892509759771,0.0048137791919986885
lag 124,0.020484942266015004,0.011737229213999847,0.007992384575343358,0.005824431865997791,0.004615849733120756
lag 125,0.02111117680887174,0.010978485995348944,0.007507295032844533,0.005505987628581016,0.004442129558139884
lag 126,0.020235411152172044,0.01043195357953589,0.007276420016085439,0.005886626654183988,0.005255904092384482
lag 127,0.020374230496877744,0.011236833932299557,0.007648080669723537,0.005798522970013777,0.004527701136669692
lag 128,0.020796832053595473,0.01028899901200633,0.007782120522557628,0.0056819665152983805,0.004772013794532168
lag 129,0.01994758254414102,0.011133337104922496,0.007342782270153974,0.005683000565333577,0.004330630458587347
lag 130,0.020358436436984855,0.009986880589979994,0.007455174635706355,0.005506991166969343,0.0046546724802388265
lag 131,0.02038463926483675,0.010206569301262482,0.007666457829887639,0.005740841194194455,0.004935781172916736
lag 132,0.020529701511908565,0.011511885216930227,0.007270475470541229,0.005608931273414422,0.004815346079289038
lag 133,0.019574415980657747,0.011036605704152538,0.007733082771388391,0.0058133181360101975,0.004603620759493736
lag 134,0.019437097341166602,0.01025063972860782,0.007407801319930378,0.0060497848889094945,0.004712026682371149
lag 135,0.019319302573554055,0.010531401830476817,0.007331655991155177,0.00601062022147435,0.0046530322177882775
lag 136,0.021283032919468224,0.010515096683419288,0.007627934526026706,0.006061356127571367,0.004453983786847002
lag 137,0.019714089673549474,0.010100446172069462,0.007405858626788464,0.005829785477815082,0.0045915704254463835
lag 138,0.019797153000520304,0.0111467555409159,0.007310569756263992,0.005588758075548321,0.004684899666043195
lag 139,0.019337624120477688,0.011002573757571724,0.0071775545162966045,0.005981149647001039,0.005083855522859637
lag 140,0.01887472087283483,0.010692801133641598,0.00715710392503724,0.0058573302939184625,0.004458045913447745
lag 141,0.018646071630931047,0.011527180604928796,0.00752800403484479,0.005784913726232596,0.004257452914180536
lag 142,0.018844382452307577,0.010978659061933625,0.00740339746567699,0.005835877707727168,0.004926234397657565
lag 143,0.020132836287598502,0.011569717653072392,0.007264275667248155,0.005809466721854733,0.004440151510803647
lag 144,0.019176879145036452,0.010854308364297788,0.007072005687377465,0.005461757335177855,0.00482612152700295
lag 145,0.020870490873904038,0.010579672183590823,0.007612151914680073,0.005728700761588298,0.004361473111159056
lag 146,0.019927072202530965,0.01154213738400714,0.007422328021373398,0.005557094964429208,0.004392933803473971
lag 147,0.021319693411257824,0.01064576838468609,0.007363232807933617,0.005547169671234449,0.004665143677515996
lag 148,0.020593666772508734,0.011775390894161944,0.006740146033780636,0.006158640561265174,0.004894509076485442
lag 149,0.019673886509231794,0.011091975629234403,0.007819457881830794,0.005479459741112565,0.004284185830958886
lag 150,0.019926990898371074,0.010886325429982328,0.006910507471956823,0.00593945898499596,0.004412709008583411
lag 151,0.018373648715675813,0.010532244928366585,0.007271127540395452,0.005969382783286123,0.004588715532180878
lag 152,0.02023002210417183,0.01033426966777837,0.007760304815936991,0.005753330344930843,0.004763406191118773
lag 153,0.020104042496612462,0.010236801389548546,0.006896070707419434,0.0055789665839656045,0.00463776369942721
lag 154,0.017801020782689005,0.01114694094399972,0.007865104369280186,0.005729659944892246,0.004170097286558789
lag 155,0.01780222174186166,0.010748671088274247,0.007638505520168872,0.005535222272452128,0.004680841761411062
lag 156,0.019386992031949178,0.010076923931538584,0.007413050413908205,0.005838240345743503,0.004565364091542094
lag 157,0.01897936496771155,0.010418540235787511,0.007148611601510046,0.0058242788268364435,0.00462015280262277
lag 158,0.019431779199547125,0.009960245391923925,0.007298783410909767,0.005570019760971225,0.004394395036518773
lag 159,0.020145913034033854,0.010892758787438755,0.007318096096576239,0.005534519816787069,0.004489773694170394
lag 160,0.021027448307021045,0.011176876197510514,0.00720413312864328,0.00565680502145727,0.004786590363795822
lag 161,0.01849281715711668,0.010752043541615134,0.007692191406038203,0.006137127324653598,0.0046683112939942435
lag 162,0.019251760267870253,0.010949929355112855,0.006591801823298463,0.005661615889609002,0.004658982040843165
lag 163,0.019610624565356217,0.01041243259831795,0.007248855509824781,0.005934712116523335,0.004698849958353073
lag 164,0.017282454023316234,0.010090547035655095,0.007904459594901018,0.00564541349519292,0.005074777423122876
lag 165,0.01963703792084219,0.010607521594106134,0.007294901491772018,0.005522818363051929,0.004605991316358916
lag 166,0.019847477125652966,0.010754637756880974,0.007915589105639316,0.005431019077661151,0.004398284430410341
lag 167,0.01843209519389967,0.011429619057715253,0.006827474910131132,0.006169626485820831,0.004549374995629968
lag 168,0.018976176406248952,0.01071989509883506,0.0070580430245479955,0.005831720997615726,0.004451924039737698
lag 169,0.02061413376927293,0.010999363245087747,0.007783837665321652,0.005435823647834251,0.004043196549413394
lag 170,0.01935230059020694,0.010312722951373888,0.007297706607585652,0.005447026532928114,0.004856715423958899
lag 171,0.020064620228071792,0.011212502566934856,0.007368381242724952,0.00539835174248268,0.0045202633981642855
lag 172,0.018154162836449494,0.010960335880307353,0.0073504638427924094,0.005364808683628942,0.004807622965617877
lag 173,0.01981515021391448,0.010552805320864802,0.00731824931508956,0.006244802927568392,0.004507081176883501
lag 174,0.020763041891368936,0.010983397185659691,0.007200306692990794,0.005838208597457397,0.004710864366665922
lag 175,0.020470961218557057,0.009728142905393198,0.007611750167019734,0.005523108899992813,0.004584614309945266
lag 176,0.018518567560164484,0.010080608309076903,0.007421994425341643,0.005530541874030831,0.004674026223127319
lag 177,0.019280235690087882,0.010379895083516782,0.007342710187881297,0.005684488097022639,0.004520545165682775
lag 178,0.019185679408876555,0.010323019499163855,0.007323578822826372,0.0059805752500281745,0.00515348073723143
lag 179,0.017673563697290798,0.01085599941548288,0.006939067405977213,0.005603747764155461,0.004533712367420916
lag 180,0.017927937690695086,0.010441628359774548,0.007533001585504185,0.005500232904575361,0.004655879326065966
lag 181,0.019006771306716266,0.010435451715261184,0.007643134254453633,0.0058659088204399135,0.004740815275611808
lag 182,0.018182059990428424,0.010852544060239748,0.007322638507917541,0.005261275504143846,0.004905065370032363
lag 183,0.017542926889817217,0.010834499178434747,0.007593202125411064,0.0057136334274639445,0.004719621383250292
lag 184,0.018991260153165938,0.010377703446874536,0.007147755171158691,0.005534976111313921,0.004509890784635279
lag 185,0.017009513244364397,0.010035990877639107,0.007295942664125734,0.005942170448177086,0.00469564741169247
lag 186,0.018797043723335714,0.011102524887963344,0.007380896570824396,0.005303267566773213,0.004455055705415725
lag 187,0.018852500043130962,0.01077358161431098,0.007606556246945422,0.005714602185485926,0.004367097293921389
lag 188,0.018353706000013466,0.010446629574219444,0.008050872143404287,0.0056972404806919,0.004869745316175102
lag 189,0.01923369220517043,0.010702237758330277,0.007391232316275314,0.005735490988535028,0.004674550404515857
lag 190,0.018363109216737294,0.010073034437782404,0.00705711699646084,0.005549819772265357,0.0044588258031886385
lag 191,0.017784360266433773,0.010394851532906944,0.007239378355679254,0.005861647904561579,0.004649145739124114
lag 192,0.018651512775201946,0.010166647690601886,0.007059736535377981,0.005287375870889189,0.004583546353074976
lag 193,0.017393786502419125,0.011543003261616227,0.006933757981912316,0.006459072942362803,0.004620642831681557
lag 194,0.018762121137594078,0.010113588933776658,0.006629271708431492,0.0054779500266063956,0.004870359308319872
lag 195,0.018820767938621186,0.010553528286368886,0.0072664806842347406,0.005246110307470712,0.004494897434400374
lag 196,0.01869320946270628,0.010721584709716592,0.007372264841148698,0.005712689632754533,0.004773590548377308
lag 197,0.01930871211768332,0.010116392093828606,0.007314427997301021,0.00624041017902504,0.004381138723107899
lag 198,0.017509408245276043,0.009928128995410604,0.007398382232747764,0.005235301761998796,0.004722835150141736
lag 199,0.01728899115707708,0.01118385552847959,0.007054450060306296,0.00548729560047561,0.004500938558616948
lag 200,0.01943538146466259,0.010373343993461716,0.00768313588242442,0.005371445675150748,0.004167229170847131
lag 201,0.018780599686726716,0.010186849285661648,0.007283345176529494,0.00556769260524927,0.0049264882915811
