lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 54,0.022020068977530186,0.011053254805954774,0.007736759077895396,0.005659711626485546,0.004649714447513423
lag 55,0.02210552189052545,0.010363398416295851,0.007854050839705149,0.005755539776541222,0.004459052932137698
lag 56,0.022468729636008936,0.012547389747948227,0.00782643557871608,0.005779416412670882,0.004690633271745972
lag 57,0.02111830441697536,0.010745899655652077,0.008059442245425484,0.00560582580296162,0.0047770718266149665
lag 58,0.021795362769235088,0.011265768757421237,0.007903002773658437,0.006089841565130213,0.004794859531152628
lag 59,0.021482538849886847,0.011218649734596074,0.007787738096322121,0.00582724533848778,0.0050418209726748806
lag 60,0.021572824269918443,0.011554238951908026,0.007198126627052732,0.005884906421615326,0.004570652254562553
lag 61,0.022879818345105662,0.011092418112517382,0.008714784337621075,0.005966697273690519,0.004451435350463548
lag 62,0.021856253140524626,0.011514174192325621,0.007728642768568603,0.005926474808176027,0.004560170228644194
lag 63,0.023244096926610048,0.01087775948967031,0.008021460332343171,0.005848303909406606,0.004701287974146805
lag 64,0.02291922048868234,0.010774073893015778,0.00819719635655942,0.006214769388129567,0.004614635823478333
lag 65,0.02239279150617165,0.011245332483709462,0.007869330554023979,0.005807113398222004,0.005085828763429873
lag 66,0.021671535527240507,0.011776683213877417,0.007702682989317063,0.005601390949276187,0.0048159091667778495
lag 67,0.023474252183325914,0.011808711241751339,0.007232022267766695,0.00559149494742845,0.004892779442422081
lag 68,0.023072287427168617,0.011279278389792176,0.008140221043020798,0.0061184716415322825,0.004903921697741532
lag 69,0.021375031292625437,0.011491579251502923,0.008065385352327635,0.005332082963432704,0.0046313726770709955
lag 70,0.0225675058198709,0.011060110915105129,0.007969734596008266,0.005725070016853101,0.004627998831886643
lag 71,0.02163182959023746,0.011258954975994067,0.007955370188086971,0.005831034950616852,0.004405142158531748
lag 72,0.021222088571046356,0.011277883645500395,0.007456072761369256,0.006017166029586791,0.004647503209824947
lag 73,0.020255652678386384,0.011736060723166233,0.007686529485544593,0.005575517752613733,0.0045861243651317204
lag 74,0.0212853375210725,0.010350039757898742,0.007628970673105588,0.006570269331055825,0.004974693276880396
lag 75,0.02164487378172739,0.011811899845840627,0.00840630832043853,0.0059973586501478274,0.004225543277718338
lag 76,0.022879878284039642,0.01083580357222772,0.0076392770237421175,0.005748350243545023,0.004581381140236815
lag 77,0.022170238216378018,0.012185047802812264,0.007418700193032755,0.005927338851801711,0.004566875939582175
lag 78,0.022901065188688372,0.010534291601670898,0.007741669318396236,0.006337950210953727,0.004354526176742367
lag 79,0.022000491930250665,0.0120294002565752,0.0075914040700800186,0.005751775581865032,0.004593384333205893
lag 80,0.02253942253960145,0.010322226739709764,0.007971516870067115,0.005418209906402432,0.004748806379617427
lag 81,0.019599980101929013,0.010893906553265206,0.007699039958770252,0.005710107439273095,0.004554818829730219
lag 82,0.0207943227875923,0.011798220185337467,0.0074553783306680966,0.005902014188074677,0.004723553504389128
lag 83,0.020928996886693935,0.011094151317180207,0.008029459053865732,0.0052326437217747246,0.004856987786233614
lag 84,0.020553094403041896,0.0099563796213304,0.006853488601574463,0.005681699540789536,0.004353264677160052
lag 85,0.021720362014208988,0.011037099200448946,0.008069058567270315,0.006087003581535497,0.004885001606971756
lag 86,0.02128787440408261,0.011318619431742255,0.007986551501641988,0.005705669207150038,0.004786868961073254
lag 87,0.020906670049170756,0.010309930876618943,0.007793389619590775,0.005834655439050077,0.004566419291870944
lag 88,0.021454825460949137,0.011253527744613719,0.007798691619038039,0.005744214651361432,0.004685927026034728
lag 89,0.02173008735342494,0.011323486849514331,0.007353332386743187,0.006085356136568795,0.00493116255856979
lag 90,0.020729650751859917,0.01046176961119168,0.00784099541454209,0.006342014444081017,0.004743174657295875
lag 91,0.020949524665530406,0.010183106204634692,0.007953698898998243,0.005632425350194964,0.00457348314652137
lag 92,0.020636089231712732,0.010823359755231458,0.007486324338136152,0.00581277069492872,0.004984410466109778
lag 93,0.022127663064190433,0.010727621769405143,0.007427900818654245,0.006298210333351271,0.004215386770389539
lag 94,0.022166426641546465,0.010847271285946335,0.0077516445265087995,0.005695717272004549,0.004575670458970581
lag 95,0.02068573868256067,0.010491654559660123,0.007683143329450818,0.0056540137182711616,0.004946381636206381
lag 96,0.020251718577612775,0.010701516468772916,0.007459064296984752,0.005293287737967269,0.004603131153739566
lag 97,0.019317938414668362,0.010938369425984532,0.007338906600639504,0.005593740310685838,0.0043136786005768726
lag 98,0.020394171235450946,0.011184104930587474,0.007612536840605061,0.005798097688542043,0.004721357845230598
lag 99,0.020832496659117794,0.012043516085562665,0.007437665381075807,0.006174054070381553,0.0047245750367480265
lag 100,0.020961913282446922,0.011333994688320762,0.007364914511432462,0.005540501321067902,0.004661954916154615
lag 101,0.01979584314452405,0.011070088759442574,0.008232256272737945,0.005457907771520951,0.0044691530770735125
lag 102,0.020779739907065,0.010149298149150457,0.008000648703697235,0.005862755600021261,0.004559710464919965
lag 103,0.019932340835615837,0.011509031884136873,0.007275895147727582,0.005645069314533496,0.004612474795949627
lag 104,0.02062454343213151,0.01136044612745291,0.007594272279386115,0.005476181565658462,0.004845279935789416
lag 105,0.02147983476195405,0.010390656384713547,0.0071740952170781195,0.005731588869147471,0.0046875216719687975
lag 106,0.02148560753333288,0.011752206470597415,0.008189371110027105,0.005601673765215889,0.004916658350904919
lag 107,0.020889911412726794,0.010546109615730282,0.007793176696355913,0.005719179844773022,0.005041488113178582
lag 108,0.020579731223966547,0.011108140835216017,0.007519593328227009,0.005673120253424303,0.004449551695638444
lag 109,0.020305687539989105,0.01082902844735348,0.007034953907959445,0.0059951260705894075,0.004348201170924433
lag 110,0.021420437878275352,0.01070421969174791,0.0077033604343680635,0.005871433499861981,0.004717381615347898
lag 111,0.02037689062336416,0.011274407268773165,0.007779692304016797,0.005396569289312616,0.004469436825991314
lag 112,0.02107742532387912,0.010910224480315813,0.007421616004994385,0.0057685376658784876,0.0044684338932489765
lag 113,0.019764321562270502,0.011985618020941679,0.007329189124759963,0.0061222179668765815,0.0047165022437266006
lag 114,0.02074433240951064,0.010271517240478428,0.007653028080813574,0.005939644328650914,0.004239912940071424
lag 115,0.021773963315536663,0.01163508596291642,0.007659570773278739,0.00600795860057307,0.004563628400881505
lag 116,0.021056868209295275,0.010083671292193081,0.0077547332042856125,0.005766307028537264,0.004656235004528653
lag 117,0.02118595305310171,0.010716355044134934,0.007679676878981508,0.006158558777083515,0.00434413763922638
lag 118,0.019194186621440654,0.012011926074051847,0.007672751421353387,0.005735036959930676,0.004479955590923064
lag 119,0.02054864143315828,0.011182674251516285,0.007567980625862214,0.005747760451979957,0.004623319439305641
lag 120,0.02114377766356695,0.01072485915881443,0.007269873367429905,0.005915335987365388,0.004774137054976237
