lag,gaussian,bernoulli,average
lag 258,59.26311347900666,57.960352802645275,58.61173314082597
lag 259,59.60831454460539,60.24746785578584,59.92789120019562
lag 260,61.91743220601156,60.375527250527554,61.146479728269554
lag 261,59.82472480967073,60.79758182035221,60.31115331501147
lag 262,58.448651182335674,58.53098216002511,58.48981667118039
lag 263,59.7991074055483,59.25817622406606,59.52864181480718
lag 264,59.86807525946872,60.56460187479898,60.216338567133846
lag 265,60.02801861753685,60.29791839958928,60.16296850856307
lag 266,59.052676732613904,59.41001876666685,59.23134774964038
lag 267,60.21140596848365,60.0917919251965,60.15159894684008
lag 268,60.42193512503441,58.41892917983125,59.42043215243283
lag 269,59.808060488397174,59.312355231640105,59.560207860018636
lag 270,59.748405689118975,59.72119242845739,59.734799058788184
lag 271,59.6545724921624,59.33644688539549,59.495509688778945
lag 272,59.13643034561183,60.057354375357065,59.596892360484446
lag 273,59.6537542730397,57.93560531812343,58.794679795581565
lag 274,60.89589450205381,59.35749148424536,60.12669299314958
lag 275,57.71021567181153,57.18786713725458,57.449041404533055
lag 276,59.114840597739885,57.38875283011362,58.25179671392675
lag 277,58.075507079242115,59.96757518886959,59.02154113405585
lag 278,58.389015762045645,59.296764556608004,58.84289015932683
lag 279,58.176643099725766,58.189376442235435,58.183009770980604
lag 280,59.710110444575584,60.29265790810219,60.00138417633889
lag 281,57.11573395023822,61.42749759123687,59.27161577073755
lag 282,60.534164253890026,57.67506148772826,59.10461287080914
lag 283,59.85954171169808,59.72245442575637,59.79099806872722
lag 284,57.833936365552745,57.68169391109065,57.757815138321696
lag 285,60.114466810919865,57.77680795645624,58.94563738368805
lag 286,57.8360326674397,57.137706852736095,57.4868697600879
lag 287,60.32639929026734,58.48225750000889,59.404328395138116
lag 288,59.204555321453384,58.76796028978187,58.986257805617626
lag 289,60.3320656473114,56.89261413872332,58.612339893017364
lag 290,59.57278503816313,57.44281120730553,58.50779812273433
lag 291,58.06014031589298,59.27973846677062,58.669939391331795
lag 292,57.327267958317215,56.46805787022073,56.89766291426898
lag 293,57.098242728222864,58.959242299738754,58.02874251398081
lag 294,58.08858599083889,58.07850624237601,58.08354611660745
lag 295,57.66513216043637,57.01520732235974,57.34016974139806
lag 296,57.94091706593522,60.50006506938585,59.22049106766053
lag 297,57.78181346667118,57.98211661671892,57.881965041695054
lag 298,57.8466558519779,59.249140689498724,58.547898270738315
lag 299,57.757083406356536,57.644726876341814,57.700905141349175
lag 300,57.88734716542327,57.292936968086316,57.590142066754794
