lag,gaussian,bernoulli,average
lag 169,22.300646027576658,21.58473011876347,21.942688073170064
lag 170,21.603259934657366,21.588509913443723,21.595884924050544
lag 171,21.91874090051891,21.757898610173704,21.838319755346305
lag 172,21.346288302815815,21.524715137609313,21.435501720212564
lag 173,21.0198190105603,22.07802527912077,21.548922144840535
lag 174,21.686395114159563,22.24758251296398,21.96698881356177
lag 175,21.128990286612808,21.55560093602005,21.34229561131643
lag 176,21.89741797259082,21.28761321322063,21.592515592905727
lag 177,21.084457741519483,21.481766927453954,21.283112334486717
lag 178,20.806415796113107,22.298431912390647,21.552423854251877
lag 179,21.252122046230163,21.057263527982922,21.15469278710654
lag 180,21.433043874089826,21.338105483077605,21.385574678583716
lag 181,21.244406324245965,21.99495783208365,21.619682078164807
lag 182,21.55685525962454,21.48509850027955,21.520976879952045
lag 183,21.7746463111498,21.688834449805434,21.731740380477618
lag 184,21.32516062228296,21.175858185764632,21.250509404023795
lag 185,21.509656663720314,21.243248368638103,21.376452516179206
lag 186,21.586809730244205,21.326626401181414,21.45671806571281
lag 187,21.803835389563677,21.582645444827968,21.693240417195824
lag 188,21.572309005224884,22.107454016461663,21.839881510843274
lag 189,21.96491726688067,21.825316129475265,21.895116698177965
lag 190,21.05113793297152,20.834787437337845,20.942962685154683
lag 191,21.893808244716077,21.396903742630464,21.64535599367327
lag 192,21.175271073435983,20.846250602294262,21.01076083786512
lag 193,21.865335882058208,22.044114579849502,21.954725230953855
lag 194,20.469777958974117,21.028142155693367,20.74896005733374
lag 195,21.67361829682573,21.03723899318958,21.355428645007656
lag 196,21.740571629139794,21.794376935698047,21.76747428241892
lag 197,20.631004137719636,21.67042292577665,21.150713531748142
lag 198,21.40212242285999,20.82323914660888,21.112680784734437
lag 199,21.84997865627877,21.054785517988467,21.452382087133618
lag 200,21.053527878932343,21.110681130739586,21.082104504835964
lag 201,21.18171871300519,21.581509133308217,21.381613923156703
lag 202,21.176679047707193,21.05387694018959,21.11527799394839
lag 203,20.95653591022535,21.2840143597799,21.120275135002625
lag 204,21.085817368245966,20.886725436801218,20.98627140252359
lag 205,20.344477651763487,21.98586756724947,21.165172609506477
lag 206,21.23611126687025,21.165920816196092,21.201016041533173
lag 207,20.626912090635745,21.48390925848513,21.055410674560438
lag 208,21.703709528905726,21.318719079576475,21.5112143042411
lag 209,21.692736611645454,21.278305680121022,21.48552114588324
lag 210,21.171480627132276,20.935297205928457,21.053388916530366
lag 211,20.98376718317406,20.905677276325367,20.944722229749715
lag 212,21.433993887350717,20.945087991289505,21.18954093932011
lag 213,20.965354453052097,20.788842750737604,20.87709860189485
lag 214,21.33721808810851,20.748758943028868,21.042988515568688
lag 215,20.603076766261744,20.062377717188244,20.332727241724996
lag 216,20.31306231645081,21.494581549726103,20.90382193308846
lag 217,21.39009080286599,21.079479816679513,21.234785309772754
lag 218,20.903183870860058,21.16107443284571,21.032129151852885
lag 219,21.075370947198554,21.144249896335204,21.10981042176688
lag 220,20.89289617047742,21.572012353459478,21.23245426196845
lag 221,20.835680578623357,21.147155965773052,20.991418272198203
lag 222,21.40537351984426,21.10730845070297,21.256340985273617
lag 223,20.870829283261617,20.63066721358743,20.75074824842452
lag 224,20.84727311476948,20.402852400846676,20.625062757808077
lag 225,21.088837848005756,21.09346971961242,21.091153783809087
lag 226,20.767123256779197,20.424674996278448,20.59589912652882
lag 227,20.907065800961714,20.514578673322994,20.710822237142352
lag 228,21.239246247560963,21.76793164707679,21.503588947318875
lag 229,20.64531939613172,20.88631168237989,20.765815539255804
lag 230,20.9090601138282,21.191382329093347,21.050221221460774
lag 231,20.69125688457335,21.009435284316872,20.85034608444511
lag 232,21.474581898804253,20.8394918654313,21.157036882117776
lag 233,21.224004443202883,21.54944429447824,21.38672436884056
lag 234,20.1673722652937,21.040180679320475,20.60377647230709
lag 235,20.34120272885621,21.253953818746016,20.797578273801115
lag 236,21.205347389075328,20.838994759313472,21.0221710741944
lag 237,20.67171970216373,20.37707167124327,20.5243956867035
lag 238,21.587143143887978,20.386682071739834,20.986912607813906
lag 239,20.561247271504172,21.589281058338045,21.07526416492111
lag 240,20.609006948161234,20.664235321296623,20.636621134728927
lag 241,19.939479589722488,19.95511858608212,19.9472990879023
lag 242,20.561953438353168,20.70138158922269,20.63166751378793
lag 243,20.685180047395338,20.883135343154137,20.784157695274736
lag 244,20.71487503086602,20.908208706777003,20.81154186882151
lag 245,20.721208594869665,21.131477295483403,20.926342945176536
lag 246,20.359183431093193,20.286071333441615,20.322627382267406
lag 247,20.336098741129014,21.316354510284107,20.82622662570656
lag 248,20.785451134137176,20.77902318309273,20.782237158614954
lag 249,20.27528911117998,20.64795526256342,20.4616221868717
lag 250,20.44062231372207,21.067277759558113,20.75395003664009
lag 251,20.540289623878834,20.629202279534237,20.584745951706537
lag 252,21.245251429124217,20.25742958615226,20.75134050763824
lag 253,19.794256856578034,21.339619704726694,20.566938280652366
lag 254,21.09087120962755,19.48015199853333,20.28551160408044
lag 255,20.968230391026935,20.92333483139272,20.94578261120983
lag 256,20.49660628629843,20.93720947089421,20.71690787859632
lag 257,21.024367190449556,20.33260445340992,20.67848582192974
lag 258,20.083049957151008,19.95338785990662,20.018218908528816
lag 259,20.497459623562683,20.571499733161666,20.534479678362175
lag 260,20.359063352813575,20.554160237957007,20.456611795385292
lag 261,20.601234291106476,20.740170284485544,20.67070228779601
lag 262,19.982835808102543,20.36762436638403,20.175230087243285
lag 263,21.132338991738834,19.804799825352553,20.468569408545694
lag 264,20.708983072808586,20.541053676644363,20.625018374726473
lag 265,20.719557419345612,19.987937205192516,20.353747312269064
lag 266,20.17623857645566,20.863855545392184,20.520047060923922
lag 267,20.16846222677092,20.369464646407994,20.26896343658946
lag 268,19.906695080410767,20.091930752718984,19.999312916564875
lag 269,20.671993391852396,20.403632602035778,20.537812996944087
lag 270,20.934873062746217,20.214140865149542,20.57450696394788
lag 271,19.940321687382127,20.657526163445027,20.298923925413575
lag 272,20.330885278699515,20.071620729682433,20.201253004190974
lag 273,20.4133473239851,20.295367287854372,20.354357305919734
lag 274,20.040631543984567,20.213142387007338,20.126886965495952
lag 275,20.311791879033386,20.193659770840917,20.25272582493715
lag 276,20.218359546583798,20.1347855914487,20.17657256901625
lag 277,19.947519069667553,20.71354761172247,20.330533340695013
lag 278,20.5847992664822,19.48362760024778,20.03421343336499
lag 279,20.377401866247673,20.189229564312324,20.283315715279997
lag 280,21.07430711847945,19.551718650569146,20.313012884524298
lag 281,19.273577804721818,20.453970119892556,19.863773962307185
lag 282,20.645627903868345,20.592663307739237,20.61914560580379
lag 283,20.119436497611094,20.20964620173799,20.164541349674543
lag 284,20.04986431680321,20.26548028513963,20.15767230097142
lag 285,19.641573462554994,19.967167638780847,19.80437055066792
lag 286,20.51798714128791,20.049592538239267,20.28378983976359
lag 287,20.30905177207743,19.87968146338421,20.09436661773082
lag 288,20.41293416577769,20.184947443260235,20.298940804518963
lag 289,19.53758947720708,19.825031227888037,19.68131035254756
lag 290,19.95210987348944,19.471751551112682,19.71193071230106
lag 291,19.886431797873854,19.75254442823869,19.819488113056273
lag 292,19.287432183397307,19.78015549846375,19.533793840930528
lag 293,19.580299962314946,19.906558427190244,19.743429194752594
lag 294,19.486288378580554,20.44261428932757,19.96445133395406
lag 295,19.51734700631605,20.020489496525272,19.76891825142066
lag 296,20.31683246127161,19.71452689134154,20.015679676306576
lag 297,19.22989407239509,19.42038229801409,19.32513818520459
lag 298,19.799591945073097,19.88531854291336,19.84245524399323
lag 299,19.62242624225626,20.578519220588372,20.100472731422315
lag 300,19.502123232340136,19.35175103787367,19.426937135106904
